0.0000000000e+00	0.0000000000e+00
1.2500000000e-02	1.0000784515e+00
2.5000000000e-02	3.9503098795e+00
3.7500000000e-02	2.0629118247e+01
5.0000000000e-02	1.0133532422e+02
6.2500000000e-02	5.0393584985e+02
7.5000000000e-02	2.4997566111e+03
8.7500000000e-02	1.2406316259e+04
1.0000000000e-01	6.1566226195e+04
1.1250000000e-01	3.0552833267e+05
1.2500000000e-01	1.5162072007e+06
1.3750000000e-01	7.5242983144e+06
1.5000000000e-01	3.7339919525e+07
1.6250000000e-01	1.8530228115e+08
1.7500000000e-01	9.1957710618e+08
1.8750000000e-01	4.5634735322e+09
2.0000000000e-01	2.2646595411e+10
2.1250000000e-01	1.1238550637e+11
2.2500000000e-01	5.5772189211e+11
2.3750000000e-01	2.7677386433e+12
2.5000000000e-01	1.3735120149e+13
2.6250000000e-01	6.8161611271e+13
2.7500000000e-01	3.3825734327e+14
2.8750000000e-01	1.6786286026e+15
3.0000000000e-01	8.3303261301e+15
3.1250000000e-01	4.1339896942e+16
3.2500000000e-01	2.0515248172e+17
3.3750000000e-01	1.0180852849e+18
3.5000000000e-01	5.0523280962e+18
3.6250000000e-01	2.5072574537e+19
3.7500000000e-01	1.2442461810e+20
3.8750000000e-01	6.1746692855e+20
4.0000000000e-01	3.0642280737e+21
4.1250000000e-01	1.5206472207e+22
4.2500000000e-01	7.5463311289e+22
4.3750000000e-01	3.7449260243e+23
4.5000000000e-01	1.8584489188e+24
4.6250000000e-01	9.2226985567e+24
4.7500000000e-01	4.5768365116e+25
4.8750000000e-01	2.2712910246e+26
5.0000000000e-01	1.1271459894e+27
5.1250000000e-01	5.5935503980e+27
5.2500000000e-01	2.7758432669e+28
5.3750000000e-01	1.3775339979e+29
5.5000000000e-01	6.8361205334e+29
5.6250000000e-01	3.3924784446e+30
5.7500000000e-01	1.6835440424e+31
5.8750000000e-01	8.3547193861e+31
6.0000000000e-01	4.1460950388e+32
6.1250000000e-01	2.0575321895e+33
6.2500000000e-01	1.0210664905e+34
6.3750000000e-01	5.0671225629e+34
6.5000000000e-01	2.5145993238e+35
6.6250000000e-01	1.2478896417e+36
6.7500000000e-01	6.1927502449e+36
6.8750000000e-01	3.0732008917e+37
7.0000000000e-01	1.5251000520e+38
7.1250000000e-01	7.5684286536e+38
7.2500000000e-01	3.7558920943e+39
7.3750000000e-01	1.8638909171e+40
7.5000000000e-01	9.2497048999e+40
7.6250000000e-01	4.5902386213e+41
7.7500000000e-01	2.2779419266e+42
7.8750000000e-01	1.1304465517e+43
8.0000000000e-01	5.6099296975e+43
8.1250000000e-01	2.7839716228e+44
8.2500000000e-01	1.3815677583e+45
8.3750000000e-01	6.8561383857e+45
8.5000000000e-01	3.4024124609e+46
8.6250000000e-01	1.6884738759e+47
8.7500000000e-01	8.3791840716e+47
8.8750000000e-01	4.1582358309e+48
9.0000000000e-01	2.0635571528e+49
9.1250000000e-01	1.0240564259e+50
9.2500000000e-01	5.0819603515e+50
9.3750000000e-01	2.5219626928e+51
9.5000000000e-01	1.2515437713e+52
9.6250000000e-01	6.2108841499e+52
9.7500000000e-01	3.0821999843e+53
9.8750000000e-01	1.5295659223e+54
1.0000000000e+00	7.5905908853e+54
