2	0.007407407407407408
3	0.00006349206349206349
4	2.879458661771587e-7
5	8.079289174443286e-10
6	1.5408688826020251e-12
7	2.1274323822907644e-15
8	2.2247658899772702e-18
9	1.8232464951552934e-21
10	1.202510549502238e-24
11	6.5205639576676615e-28
12	2.9582898862764436e-31
13	1.1394894376768524e-34
14	3.7729653581845544e-38
15	1.0853914382411169e-41
16	2.738035350149445e-45
17	6.106073849211671e-49
18	1.2124581278081642e-52
19	2.1573583963921932e-56
20	3.4594672894793114e-60
21	5.025304226378646e-64
22	6.643632773290681e-68
23	8.027504795675631e-72
24	8.89959050157589e-76
25	9.084848737021226e-80
26	8.567316894175386e-84
27	7.486247326539222e-88
28	6.078437730697353e-92
29	4.59788655153928e-96
30	3.2479972437300947e-100
31	2.1475690217178548e-104
32	1.3319031861342977e-108
33	7.763455823091374e-113
34	4.26093894552395e-117
35	2.205905125466869e-121
