  5 	 2.1715837887e-01 
 10 	 6.5922927007e-02 
 15 	 2.9776689441e-02 
 20 	 9.0393312539e-03 
 25 	 4.0829703564e-03 
 30 	 1.2394702949e-03 
 35 	 5.5985562559e-04 
 40 	 1.6995578015e-04 
 45 	 7.6767228466e-05 
 50 	 2.3304283232e-05 
 55 	 1.0526298385e-05 
 60 	 3.1954760061e-06 
 65 	 1.4433627451e-06 
 70 	 4.3816267149e-07 
 75 	 1.9791344831e-07 
 80 	 6.0080729280e-08 
 85 	 2.7137836070e-08 
 90 	 8.2382515660e-09 
 95 	 3.7211319337e-09 
100 	 1.1296359123e-09 
