  1	1.2644345259639753e-01
 21	7.2365788170896837e-05
 41	1.0027883381601739e-05
 61	3.0791505216869933e-06
 81	1.3227462407600070e-06
101	6.8470110802089618e-07
121	3.9915612786751602e-07
141	2.5268858024238399e-07
161	1.6995207367591973e-07
181	1.1973101712599259e-07
201	8.7499593161301307e-08
221	6.5872782518868243e-08
241	5.0824457460572665e-08
261	4.0031945346010686e-08
281	3.2091107132237080e-08
301	2.6118994517860712e-08
321	2.1541414686095229e-08
341	1.7973969777419577e-08
361	1.5152712178490195e-08
381	1.2892314963012660e-08
401	1.1060054337422023e-08
421	9.5591798664735600e-09
441	8.3180354737702287e-09
461	7.2827836809704861e-09
481	6.4124379607363316e-09
501	5.6754314560283208e-09
