5	2.9257772608778843
6	4.3801050753603485
7	6.913924937505443
8	11.322407369024917
9	19.049716509798785
10	32.720488715552634
11	57.12715146986289
12	101.06578122809182
13	180.76040690685514
14	326.27108911280516
15	593.5228981796286
16	1086.9511074263921
17	2002.2451025910434
18	3707.2273935770327
19	6895.238173154655
20	12876.63641745101
21	24133.86888037865
22	45380.34233098664
23	85583.80165449441
24	161838.90036607842
25	306789.98171022884
26	582878.5917899637
27	1.109726418832154e6
28	2.1168286906575128e6
29	4.0450707089330005e6
30	7.742519233672273e6
31	1.4842430121129204e7
32	2.849377111051841e7
33	5.477431550218125e7
34	1.0542648767909545e8
35	2.0315859184537947e8
36	3.919251677440899e8
37	7.568782295226834e8
38	1.4631150027383847e9
39	2.8309828204184227e9
40	5.482528342538305e9
41	1.0626484739634066e10
42	2.0613186417095203e10
43	4.001570114889587e10
44	7.773735410994368e10
45	1.511222573788992e11
46	2.939766197113348e11
47	5.722292756072866e11
48	1.1145212304515989e12
49	2.1719831035307678e12
50	4.235102175723657e12
